243,14.4
244,13.1
245,11.3
246,12.1
247,15.2
248,18.6
249,20.9
250,22
251,23.9
252,24.5
253,25.2
254,26.3
255,24.7
256,22.9
257,19.1
258,20.3
259,22
260,20.9
261,19
262,17.9
263,11.4
264,9.6
265,7.5
266,5.5
267,3.2
268,2.7
269,2.4
270,2.6
271,2.8
272,2.9
273,4.1
274,4.6
275,5
276,6.1
277,6.6
278,8.4
279,7.9
280,9.7
281,8.6
282,8.5
283,8
284,7.5
285,5.1
286,3.3
287,1.8
0,-1.3
1,-1.3
2,-2.4
3,-2.4
4,-0.7
5,-1
6,-0.8
7,-2.4
8,-3
9,-1.9
10,-0.1
11,1.2
12,3.3
13,4.3
14,4.8
15,3.4
16,2.1
17,-0.4
18,-0.9
19,-2
20,-2.6
21,-3.2
22,-3.6
23,-4
24,-4.6
25,-5.3
26,-5.9
27,-5.6
28,-6
29,-5.9
30,-6
31,-5.7
32,-5.6
33,-3.4
34,-0.5
35,1.5
36,3.3
37,4.6
38,5.7
39,4.9
40,3.5
41,2.8
42,2
43,1.7
44,0.4
45,1.7
46,1.7
47,3.8
48,5.9
49,5.5
50,5.3
51,4.9
52,5.7
53,5.7
54,4.8
55,4.6
56,4.7
57,4.4
58,4.4
59,4.3
60,4.7
61,4.4
62,4.2
63,4.2
64,3
65,2.5
66,1.8
67,1.8
68,2.1
69,1.9
70,1.5
71,1.4
72,1.5
73,1.4
74,1.6
75,2
76,1.8
77,1.6
78,1.5
79,1.4
80,1.1
81,0.9
82,0.9
83,1.4
84,1.8
85,1.7
86,1.4
87,1.5
88,0.7
89,-0.1
90,-0.7
91,-1.1
92,-1.7
93,-2.6
94,-2.5
95,-2.8
96,-4.3
97,-4.3
98,-3.7
99,-3.3
100,-3.5
101,-3.1
102,-3.1
103,-2.9
104,-2.6
105,-1.9
106,-0.9
107,0
108,0.7
109,1.6
110,1.5
111,1.7
112,1.1
113,1.2
114,0.9
115,0.6
116,0.4
117,0
118,-1.1
119,-2.1
120,-3.2
121,-3.9
122,-4.4
123,-5.2
124,-5.7
125,-5.3
126,-6.1
127,-6.2
128,-6.4
129,-4.8
130,-1.8
131,-0.2
132,0.7
133,2.4
134,2.8
135,2.5
136,1
137,-1
138,-0.8
139,0.6
140,0.4
141,0.4
142,0.7
143,0.9
144,0.9
145,0.8
146,1
147,0.9
148,0.6
149,0.3
150,0.2
151,0.2
152,0.4
153,0.9
154,2.3
155,3.8
156,5.3
157,5.8
158,5.4
159,4.7
160,3.3
161,2.6
162,2.5
163,2.4
164,2.7
165,2.1
166,2.2
167,2.3
168,2.8
169,2.9
170,2.9
171,3.3
172,3.2
173,3.2
174,3.2
175,3.3
176,3.2
177,3.3
178,3.7
179,4.7
180,5.3
181,6.2
182,6.4
183,6.2
184,5.8
185,5.3
186,5.1
187,5.1
188,5
189,4.7
190,3.9
191,4.2
192,3.9
193,3
194,2.7
195,2.5
196,1.6
197,0.4
198,0.6
199,1.3
200,1.5
201,1.9
202,2.9
203,3.8
204,5.4
205,6.8
206,7.1
207,6.7
208,6.1
209,5.8
210,5.1
211,5.1
212,5.3
213,5.6
214,5.6
215,5.3
216,5.6
217,6.2
218,6.2
219,6.5
220,5.7
221,3.8
222,4.4
223,4.8
224,4.7
225,4.6
226,4.4
227,4.5
228,4.1
229,4.2
230,4
231,4
232,4
233,3
234,3.2
235,3
236,3
237,3.1
238,2.9
239,2.7
240,2.4
241,2.1
242,2
243,2
244,2
245,2
246,2.1
247,1.6
248,-0.5
249,0.2
250,2.7
251,3.6
252,4.8
253,5.2
254,6.2
255,5.8
256,4.2
257,3
258,1.8
259,1.8
260,2.2
261,2.3
262,3.1
263,2.1
264,1.2
265,1.6
266,0.8
267,0.8
268,0.3
269,1.5
270,2.2
271,3.4
272,3.3
273,3
274,3.9
275,4.7
276,5.3
277,6.1
278,6
279,5.8
280,4.9
281,4.2
282,3.6
283,2.9
284,2.1
285,1.4
286,1
287,2
288,1.3
289,0.7
290,-0.3
291,-1.3
292,-2.6
293,-2.1
294,-3.6
295,-2.9
296,-2
297,-2.7
298,-1.8
299,-0.8
300,0.2
301,1.1
302,1.6
303,0.8
304,0
305,-0.8
306,-1.4
307,-2.7
308,-3.2
309,-3.2
310,-2.8
311,-3
312,-2.8
313,-2.3
314,-1.9
315,-3
316,-2.9
317,-3.3
318,-3.5
319,-3.5
320,-3.5
321,-1.2
322,0.5
323,2.1
324,4.2
325,5.9
326,6
327,6.8
328,4.1
329,1.6
330,0.2
331,-0.6
332,-1.3
333,-1.7
334,-2
335,-2.5
336,-2.9
337,-3.3
338,-3.1
339,-3.7
340,-2.9
341,-3.1
342,-2
343,-1.4
344,-1.1
345,0
346,0.5
347,1.4
348,2
349,2.5
350,3.2
351,3.7
352,2.8
353,1.2
354,0.6
355,0.8
356,0
357,-1.2
358,-1.3
359,-2.1
360,-2.7
361,-3.2
362,-4
363,-4.1
364,-4.4
365,-4.5
366,-2.2
367,-2.3
368,-2.1
369,-1.6
370,-1.2
371,-1.3
372,-0.4
373,0.2
374,0.8
375,0.8
376,0.7
377,0.3
378,-0.1
379,-0.3
380,-0.4
381,-0.7
382,-1
383,-1.3
384,-1.8
385,-2.4
386,-2.4
387,-3
388,-3.3
389,-4.1
390,-3.3
391,-2.4
392,-3
393,-1.4
394,0.4
395,1.9
396,2
397,2
398,1.7
399,1.5
400,1.4
401,1.5
402,1.2
403,0.8
404,0.7
405,0.4
406,0.3
407,0.3
408,0.3
409,0.3
410,0.3
411,0.4
412,0.5
413,0.6
414,0.6
415,0.8
416,1.2
417,1.2
418,1.4
419,2.5
420,3.1
421,3.6
422,3.4
423,3.7
424,3.5
425,3.6
426,3.6
427,3.4
428,3.5
429,3.4
430,3.1
431,2.8
432,2.7
433,2.7
434,2.6
435,2.4
436,2.1
437,2.2
438,2
439,1.6
440,1
441,0.2
442,1.3
443,2.3
444,3.1
445,3.4
446,3.3
447,2.9
448,2.4
449,2.5
450,2.3
451,2.1
452,1.8
453,1.8
454,1.8
455,1.6
456,1.5
457,1.3
458,0.9
459,1.1
460,0.5
461,0.2
462,0.2
463,-1.2
464,-0.9
465,0.5
466,1.5
467,2.7
468,3.5
469,3.9
470,4.4
471,4.2
472,2.8
473,1.6
474,1.2
475,0.6
476,-0.1
477,-0.4
478,-0.3
479,-0.5
480,-0.5
481,-1.7
482,-1.1
483,-1.3
484,-1.3
485,-1.5
486,-1.7
487,-1.5
488,-1.6
489,-0.6
490,2.1
491,1.4
492,1.4
493,0.3
494,-0.3
495,-0.1
496,0.1
497,0.1
498,0.2
499,0.3
500,0.3
501,0.6
502,0.7
503,1
504,0.6
505,0.9
506,0.2
507,-0.9
508,-0.8
509,-0.9
510,-0.6
511,-1
512,-1.2
513,0.4
514,0.7
515,1.1
516,2.5
517,3.2
518,2.9
519,2.9
520,1.9
521,-0.1
522,-0.3
523,-1.3
524,-2
525,-3
526,-3.6
527,-3.6
528,-4.4
529,-5.1
530,-5.2
531,-6
532,-6.6
533,-5.6
534,-6.6
535,-6.1
536,-6.3
537,-4
538,-0.2
539,1
540,2.5
541,3.6
542,4.4
543,4.3
544,2.2
545,0.3
546,-0.7
547,-0.9
548,-0.8
549,-0.9
550,-1.1
551,-1.5
552,-2.8
553,-2.6
554,-3.3
555,-4.7
556,-4.9
557,-4.4
558,-4.5
559,-4.5
560,-4.4
561,-3.2
562,-1.3
563,0
564,1.5
565,2.8
566,3.3
567,2.9
568,1.5
569,0
570,-1.5
571,-2.6
572,-2.3
573,-3.5
574,-2.6
575,-2.5
576,-2.5
577,-2.6
578,-2.6
579,-2.3
580,-2.4
581,-2.5
582,-2.5
583,-2.5
584,-2.5
585,-2.4
586,-2.1
587,-1.4
588,-0.6
589,0.7
590,0.6
591,1.3
592,0.5
593,-0.3
594,-1.1
595,-1.3
596,-1.2
597,-1.6
598,-2.1
599,-2.1
600,-2.5
601,-2.5
602,-3.2
603,-2.9
604,-4.4
605,-3.8
606,-3.8
607,-3.3
608,-3.3
609,-1.8
610,-0.5
611,1
612,2.9
613,3.7
614,4.2
615,4.2
616,3.4
617,2.1
618,0.5
619,-0.5
620,-1.4
621,-2.2
622,-2.2
623,-2.8
624,-3.4
625,-3.1
626,-3.9
627,-4.2
628,-4.2
629,-3.7
630,-3.4
631,-2.4
632,-0.9
633,0.3
634,1.2
635,1.6
636,2.8
637,3.8
638,4.6
639,4.9
640,4.1
641,3.6
642,4.4
643,5.3
644,4.6
645,3.7
646,3.6
647,3.9
648,3.4
649,2.5
650,2.8
651,1.8
652,2.1
653,2.2
654,1.3
655,1
656,1.2
657,2.1
658,2.9
659,3.5
660,4.3
661,5
662,5
663,4.2
664,3.5
665,2.8
666,3
667,2.4
668,1.8
669,1.5
670,0.9
671,1.6
672,2
673,2.4
674,2.5
675,2.2
676,2.2
677,2.2
678,1.7
679,1.6
680,1.7
681,2.3
682,3.6
683,4.9
684,5.7
685,5.5
686,5.4
687,4.6
688,3
689,2.4
690,2.5
691,2.7
692,3.6
693,3.2
694,2.2
695,1.1
696,1.8
697,1.8
698,1.4
699,0.3
700,0.8
701,1.1
702,3.3
703,4.8
704,6
705,7.7
706,8
707,8.2
708,8.9
709,9.6
710,9
711,8.6
712,8.3
713,7.8
714,7.9
715,8.1
716,8.2
717,8.6
718,8.3
719,8
720,8.3
721,7.7
722,7.9
723,8.7
724,9.3
725,9.7
726,9.3
727,8.9
728,9.1
729,9.6
730,11
731,12.4
732,13.2
733,13.6
734,13.6
735,12.3
736,11.8
737,10.5
738,9.3
739,9.5
740,9.9
741,11
742,11.6
743,12
744,10.6
745,10
746,9.5
747,9.1
748,8.7
749,8.8
750,7
751,6.4
752,5.8
753,6.7
754,7.8
755,8
756,8
757,8.4
758,8.8
759,8.5
760,7.9
761,7.6
762,7.9
763,6.4
764,5.9
765,5.7
766,5.4
767,5.4
768,5.2
769,5.2
770,5.2
771,5.7
772,5.8
773,5.7
774,5.7
775,5.5
776,5.4
777,5.9
778,6.2
779,6.5
780,6.9
781,6.4
782,6.6
783,6.3
784,5.8
785,6.1
786,6.1
787,5.3
788,6
789,5.4
790,6.1
791,5.9
792,6.2
793,6
794,5.8
795,5
796,4.9
797,4.7
798,4.8
799,4.6
800,4.8
801,4.9
802,4.6
803,4.2
804,2.6
805,2.1
806,2.4
807,2.5
808,3.3
809,3.4
810,3.7
811,3.6
812,3.1
813,3.2
814,3
815,3
816,2.8
817,2.9
818,2.7
819,2.4
820,2.1
821,2
822,2
823,2.3
824,2.1
825,1.6
826,1.4
827,2
828,2
829,2.5
830,2.3
831,2.2
832,1.2
833,0.2
834,-0.4
835,-0.7
836,-0.9
837,-2.3
838,-1.7
839,-1.7
840,-2.5
841,-4.2
842,-4.1
843,-3
844,-2.7
845,-1.9
846,-1.2
847,-1.3
848,-0.7
849,0.1
850,0.5
851,0.7
852,0.9
853,1.1
854,1
855,0.5
856,0.9
857,1
858,0.8
859,0.8
860,1
861,0.9
862,1
863,0.7
864,0.9
865,1
866,1
867,1.2
868,1.6
869,1.9
870,2.7
871,2.8
872,3.3
873,2
874,1.6
875,1.8
876,2.7
877,2.5
878,2.7
879,2
880,2.1
881,1.1
882,-0.1
883,-0.7
884,-1.8
885,-2.5
886,-2.6
887,-3.9
888,-4.1
889,-5.4
890,-4
891,-4.1
892,-6.3
893,-5.4
894,-5.4
895,-6.5
896,-4.8
897,-2.3
898,-0.5
899,1.6
900,3.4
901,4.4
902,5.7
903,5.8
904,5.2
905,3.1
906,0.5
907,-0.6
908,-1.3
909,-1.8
910,-2.2
911,-2.6
912,-3.1
913,-3.6
914,-3.8
915,-4
916,-4.4
917,-5
918,-5.3
919,-5.1
920,-4
921,-1
922,0.5
923,3.2
924,6
925,7.7
926,9.1
927,9.4
928,8.1
929,6.4
930,4.5
931,3.2
932,0.6
933,-0.8
934,-1.3
935,-2
936,-1.2
937,-1.3
938,-0.3
939,1.5
940,2.5
941,7.9
942,8.6
943,8.7
944,10
945,10
946,13.9
947,8.7
948,7.5
949,7.6
950,8
951,8.6
952,8.2
953,6.6
954,5.7
955,6
956,5.8
957,5.4
958,4.6
959,3.9
960,3.9
961,3.1
962,3.2
963,2.5
964,4.8
965,4.4
966,5
967,5.9
968,5.7
969,2.6
970,2.6
971,2.4
972,4.1
973,4.5
974,4.9
975,5
976,5.1
977,4.7
978,3.7
979,2.5
980,2
981,1.9
982,2.2
983,2.3
984,2.8
985,2.4
986,2.6
987,2.7
988,2.5
989,2.5
990,2.2
991,2
992,2.3
993,2.6
994,4
995,4.6
996,4.4
997,3.1
998,4.2
999,3.6
1000,3.5
1001,2.4
1002,1.9
1003,1.8
1004,1.5
1005,1.4
1006,2
1007,2.5
1008,2.6
1009,2.5
1010,2.7
1011,2.2
1012,2
1013,1.8
1014,1.6
1015,1.2
1016,2
1017,3.3
1018,4.4
1019,5.3
1020,6.1
1021,6.1
1022,6.1
1023,5.5
1024,5.2
1025,3.6
1026,1.4
1027,-0.1
1028,-0.7
1029,-0.2
1030,0.3
1031,0.9
1032,1.4
1033,1.3
1034,2.4
1035,2.3
1036,2.4
1037,2.4
1038,2.2
1039,2.1
1040,2.2
1041,3.7
1042,5.9
1043,6.1
1044,6.4
1045,6.2
1046,6.1
1047,6.1
1048,5.9
1049,5.6
1050,5.2
1051,5.1
1052,4.4
1053,4.4
1054,4.7
1055,4.4
1056,3.8
1057,2.9
1058,2.7
1059,2.7
1060,2.7
1061,2.5
1062,2.2
1063,2.2
1064,2.3
1065,2.5
1066,4.4
1067,4.9
1068,6.1
1069,7.1
1070,8.1
1071,8.3
1072,8.1
1073,6.2
1074,4.5
1075,2.8
1076,1.2
1077,1.1
1078,0.1
1079,-1.1
1080,-1.4
1081,-2.3
1082,-2.6
1083,-2.9
1084,-3.3
1085,-2.7
1086,-2.7
1087,-2.5
1088,-2.3
1089,1
1090,5.5
1091,7.5
1092,11.7
1093,12.8
1094,13.3
1095,13.5
1096,11.8
1097,10.9
1098,10.2
1099,7.4
1100,6.1
1101,6.7
1102,5.7
1103,5
1104,4.2
1105,3.1
1106,2.2
1107,3.4
1108,3.1
1109,2.7
1110,3.4
1111,6.5
1112,6.3
1113,7
1114,10.6
1115,11.6
1116,14.3
1117,15.1
1118,15.8
1119,14.6
1120,13.9
1121,12.7
1122,11.6
1123,11.3
1124,9.9
1125,9.9
1126,8.8
1127,8.2
1128,8.6
1129,7.8
1130,7.7
1131,6.9
1132,7
1133,6.7
1134,6.9
1135,6.7
1136,6.5
1137,8.3
1138,9.5
1139,8.9
1140,9.4
1141,9.3
1142,9.5
1143,9.7
1144,8.6
1145,7.5
1146,6.3
1147,4.4
1148,5.2
1149,4.5
1150,4.5
1151,3.4
1152,2.9
1153,1.4
1154,2.2
1155,2.1
1156,-0.2
1157,0.1
1158,0.4
1159,1.1
1160,1.6
1161,2.7
1162,4.3
1163,7.7
1164,9
1165,8.8
1166,8.8
1167,8.9
1168,7.8
1169,7.1
1170,5.5
1171,5.5
1172,4.7
1173,4.3
1174,3.6
1175,3.4
1176,3.4
1177,2.9
1178,2.6
1179,2.6
1180,2.4
1181,1.6
1182,1.6
1183,2.4
1184,2.6
1185,3.4
1186,3.8
1187,4
1188,4.1
1189,4.1
1190,4.6
1191,4.5
1192,4.5
1193,4.5
1194,3.6
1195,1.5
1196,-0.4
1197,-0.9
1198,-1.6
1199,-2.4
1200,-2.2
1201,-3
1202,-2.7
1203,-1.6
1204,-1.1
1205,-0.7
1206,-0.2
1207,1.5
1208,1.5
1209,3.4
1210,3.4
1211,3.7
1212,4.5
1213,4.6
1214,5.5
1215,5.1
1216,5.5
1217,3.4
1218,3.1
1219,2.2
1220,1.8
1221,2.2
1222,1.5
1223,0.8
1224,0.7
1225,-0.1
1226,1.3
1227,1
1228,-1.2
1229,-2
1230,-2.5
1231,-2.5
1232,-0.3
1233,2.7
1234,5.3
1235,7.2
1236,7.2
1237,8
1238,8.5
1239,9.7
1240,9
1241,7.9
1242,7.7
1243,7.2
1244,7.3
1245,8
1246,8.1
1247,7.9
1248,8.3
1249,9.3
1250,9.7
1251,10.3
1252,10.1
1253,9.9
1254,9.6
1255,9.5
1256,5.7
1257,5.6
1258,5.8
1259,5.4
1260,5.3
1261,5.3
1262,5.4
1263,5.5
1264,5.6
1265,6.1
1266,6.5
1267,8
1268,10.3
1269,10.7
1270,11.2
1271,6.9
1272,7.3
1273,7.9
1274,6.6
1275,5
1276,3.7
1277,3.5
1278,1.3
1279,1.7
1280,2.8
1281,3.4
1282,4.1
1283,4.7
1284,5.2
1285,5.2
1286,5.4
1287,5.4
1288,5.9
1289,4.1
1290,3.2
1291,2.1
1292,2.4
1293,2.3
1294,2
1295,2.4
1296,2.7
1297,3.2
1298,3
1299,3.4
1300,5.2
1301,5.2
1302,5.2
1303,5.3
1304,6
1305,6.9
1306,8.2
1307,9.3
1308,9.5
1309,9.6
1310,8.6
1311,8.7
1312,8.9
1313,8.8
1314,8
1315,8
1316,7.5
1317,7.5
1318,7.6
1319,7.3
1320,6.4
1321,6.9
1322,5.3
1323,3.3
1324,2.7
1325,3.3
1326,4.9
1327,5.4
1328,6.1
1329,6.5
1330,6.5
1331,7.4
1332,7.5
1333,7.7
1334,8.3
1335,7.7
1336,4.4
1337,4.5
1338,4.7
1339,4
1340,2.6
1341,1.3
1342,0.8
1343,2
1344,1.9
1345,2.2
1346,2.5
1347,2.4
1348,1.7
1349,1.9
1350,1.3
1351,1.4
1352,1.5
1353,2.7
1354,3.4
1355,4.6
1356,4.5
1357,4.9
1358,3.1
1359,3
1360,3
1361,1
1362,0.9
1363,0.3
1364,-0.6
1365,-1.8
1366,-2
1367,-1.8
1368,-1.5
1369,-1.1
1370,-0.8
1371,-0.3
1372,-0.1
1373,-0.3
1374,0
1375,0.8
1376,1
1377,1.4
1378,2.3
1379,3.1
1380,3.7
1381,3.1
1382,3.4
1383,4.6
1384,3.9
1385,3.3
1386,2.1
1387,0.6
1388,1.2
1389,0.6
1390,0.7
1391,0.4
1392,0.5
1393,0.5
1394,-1.1
1395,-1.7
1396,-1.7
1397,-1.4
1398,-1.1
1399,-1
1400,0.3
1401,3
1402,4.3
1403,6.4
1404,6.9
1405,7.4
1406,8
1407,8
1408,7.2
1409,7
1410,6.5
1411,5.6
1412,4.7
1413,2.8
1414,1.4
1415,1.3
1416,1
1417,1.6
1418,1.4
1419,2.1
1420,5.8
1421,5.8
1422,4.8
1423,5
1424,5
1425,6.1
1426,7.6
1427,8.2
1428,10.4
1429,10.4
1430,10.6
1431,10.2
1432,10.1
1433,9.1
1434,8.5
1435,8
1436,5.4
1437,4.1
1438,4
1439,2.6
0,1.6
1,2.4
2,3.2
3,3.3
4,3.1
5,4.1
6,3.7
7,4.1
8,4.9
9,5.7
10,6.9
11,8.8
12,10.7
13,10.3
14,10.9
15,11.3
16,12.6
17,11.9
18,9
19,8
20,7.9
21,7.3
22,7.2
23,6.2
24,6
25,5.7
26,4.5
27,3.8
28,4.3
29,4.3
30,4.3
31,4.4
32,4.2
33,4.7
34,5.3
35,5.6
36,6.2
37,6.3
38,6.2
39,4.8
40,5.1
41,5
42,4.3
43,3.2
44,3.2
45,2.8
46,1.3
47,0.4
48,-0.4
49,-1.2
50,-2
51,-1.9
52,-2.7
53,-3
54,-3
55,-2.8
56,-0.2
57,2.8
58,4.8
59,6.9
60,7.8
61,9.2
62,8.6
63,9.8
64,9.5
65,8.3
66,6.7
67,6.3
68,3.9
69,2.3
70,1.2
71,-0.4
72,-1.1
73,-1.8
74,-1.7
75,-1.7
76,-0.7
77,-0.1
78,0.6
79,1
80,1
81,1.7
82,3.3
83,4.8
84,6.2
85,7.3
86,8.5
87,9.1
88,8.9
89,7.9
90,7.6
91,7
92,6.8
93,6.4
94,6.4
95,5.6
96,5.1
97,4.9
98,5.5
99,4.4
100,2.5
101,2.9
102,1.9
103,2.9
104,5.4
105,6.7
106,7.1
107,7.4
108,7.9
109,7.8
110,6.9
111,6.6
112,5.5
113,5.3
114,4.7
115,4.3
116,4
117,4.3
118,3.9
119,3.5
120,3.6
121,3.6
122,3.5
123,3.5
124,3.4
125,3.3
126,3.1
127,3.1
128,3.6
129,4.2
130,5.1
131,5.8
132,5.7
133,5.7
134,5.6
135,5.2
136,5.5
137,5.5
138,5.1
139,2.8
140,0.8
141,-0.2
142,-1.3
143,-1.9
144,-1.7
145,-2.3
146,-2.4
147,-2.8
148,-3.3
149,-3.5
150,-3.5
151,-2.9
152,-0.2
153,2.8
154,5.4
155,7.6
156,8.8
157,9.7
158,10.3
159,10.5
160,10.5
161,8.6
162,6.6
163,4.6
164,2.9
165,2.3
166,1.4
167,0.4
168,0.2
169,-0.2
170,-1.3
171,-1.5
172,0.3
173,1
174,2.1
175,3.1
176,3.5
177,4.7
178,7.6
179,9.4
180,10.5
181,11.6
182,12.1
183,12
184,11.7
185,9.7
186,8.6
187,6.9
188,5.9
189,6.1
190,5.5
191,5.7
192,6.1
193,6.8
194,6.9
195,6.5
196,7.1
197,7.2
198,7.5
199,9
200,9.9
201,9.5
202,9.7
203,9.2
204,9.5
205,10.1
206,10.7
207,12.1
208,12.4
209,11.4
210,10
211,8.7
212,8.2
213,7.7
214,7.5
215,7.1
216,6.8
217,5.9
218,5.1
219,4.9
220,5.9
221,6.6
222,6.6
223,7.2
224,9.3
225,14.6
226,14.4
227,15.5
228,16
229,16.1
230,16.7
231,16.8
232,16.2
233,16.3
234,14.8
235,13.9
236,11.2
237,9.5
238,6.7
239,6.4
240,6.3
241,6
242,5.8
243,5
244,4.8
245,3.9
246,4.2
247,5.3
248,7.4
249,7.1
250,8.3
251,7.2
252,8.5
253,8.9
254,10.2
255,10.4
256,10.5
257,9
258,7.1
259,6.9
260,5.2
261,6.6
262,6.8
263,6.4
264,5.8
265,6.3
266,6.3
267,6
268,4.8
269,4.1
270,3.5
271,3.8
272,2.7
273,3.6
274,4.1
275,4
276,4.2
277,5.3
278,5.5
279,5.7
280,5.3
281,4.1
282,2.7
283,1.9
284,0.1
285,-1.2
286,-0.4
287,-1.8
288,-1.5
289,-2
290,-4.2
291,-4.2
292,-4.7
293,-5.7
294,-5.8
295,-3.9
296,-1
297,1.5
298,2.4
299,3.6
300,5.3
301,6.2
302,7.4
303,8.2
304,8.2
305,7
306,3.8
307,2.7
308,1.6
309,0.1
310,-1.7
311,-1.3
312,-2.2
313,-3.9
314,-4
315,-5.1
316,-5
317,-5.6
318,-6.1
319,-3.7
320,1.1
321,5
322,8.9
323,10.7
324,12.1
325,12.2
326,12.2
327,12.5
328,12.8
329,11.5
330,9.4
331,6.4
332,3.5
333,4.1
334,2.4
335,1.7
336,1.3
337,2.7
338,3.5
339,0.6
340,0.2
341,-0.8
342,-1.3
343,0.2
344,4.5
345,9
346,12.1
347,13.7
348,14.7
349,15.7
350,16.1
351,16.7
352,16.5
353,15.1
354,11.9
355,9.5
356,7.5
357,6.5
358,5.3
359,4
360,4.4
361,4.8
362,5.3
363,5.6
364,4.4
365,5.8
366,3.8
367,5.1
368,8.2
369,10.2
370,12.2
371,14.3
372,16
373,17.3
374,17.8
375,17.8
376,17.6
377,16.4
378,14.8
379,11.1
380,9.5
381,8.3
382,7
383,5.4
384,5
385,4.2
386,3.7
387,3.1
388,2.2
389,2.3
390,2.1
391,3
392,7.2
393,11.7
394,15.1
395,16.7
396,18.1
397,18.7
398,18.6
399,18.3
400,17.8
401,17
402,15.3
403,13.3
404,12.7
405,11.8
406,10.9
407,10
408,10
409,10
410,10.2
411,10
412,9.5
413,8.9
414,8.6
415,8.8
416,9.2
417,10.4
418,11.3
419,12.3
420,13.6
421,14.1
422,14.5
423,14.5
424,14.4
425,13.4
426,11.6
427,10.3
428,8.4
429,8.9
430,9.1
431,9
432,8.7
433,7.9
434,5.1
435,3.7
436,3.1
437,2.8
438,2.8
439,2.5
440,2.2
441,3.2
442,3.7
443,4.5
444,4
445,3.5
446,3.3
447,3.8
448,4.3
449,4.5
450,3.8
451,3.3
452,2.8
453,2.5
454,1.8
455,1.3
456,0.8
457,0.1
458,-0.8
459,-1.6
460,-2.1
461,-2.4
462,-2.5
463,-1.7
464,-1.3
465,-1
466,0.2
467,0.6
468,0.5
469,0.5
470,1.2
471,0.9
472,1.8
473,-0.4
474,-1.3
475,-1.3
476,-1.1
477,-0.8
478,-0.9
479,-1
480,-1.4
481,-2
482,-2.2
483,-2.4
484,-2.6
485,-2.7
486,-2.9
487,-2.6
488,-2
489,-0.5
490,1.4
491,2.3
492,2.1
493,3
494,2.6
495,2.1
496,2.7
497,2
498,1.1
499,0
500,-0.3
501,-0.3
502,-0.8
503,-1.4
504,-1.5
505,-2.1
506,-3.2
507,-4.2
508,-4.3
509,-4.9
510,-4.6
511,-3
512,-1.4
513,0.4
514,1.3
515,2
516,2.8
517,3.6
518,4.4
519,4.2
520,4.1
521,3.5
522,2.3
523,0.4
524,0.1
525,-0.4
526,-1.2
527,-1.6
528,-2.4
529,-2.3
530,-2.4
531,-3.1
532,-3.4
