868,-2.7
869,-1.9
870,-1.2
871,-1.3
872,-0.7
873,0.1
874,0.5
875,0.7
876,0.9
877,1.1
878,1
879,0.5
880,0.9
881,1
882,0.8
883,0.8
884,1
885,0.9
886,1
887,0.7
888,0.9
889,1
890,1
891,1.2
892,1.6
893,1.9
894,2.7
895,2.8
896,3.3
897,2
898,1.6
899,1.8
900,2.7
901,2.5
902,2.7
903,2
904,2.1
905,1.1
906,-0.1
907,-0.7
908,-1.8
909,-2.5
910,-2.6
911,-3.9
912,-4.1
913,-5.4
914,-4
915,-4.1
916,-6.3
917,-5.4
918,-5.4
919,-6.5
920,-4.8
921,-2.3
922,-0.5
923,1.6
924,3.4
925,4.4
926,5.7
927,5.8
928,5.2
929,3.1
930,0.5
931,-0.6
932,-1.3
933,-1.8
934,-2.2
935,-2.6
936,-3.1
937,-3.6
938,-3.8
939,-4
940,-4.4
941,-5
942,-5.3
943,-5.1
944,-4
945,-1
946,0.5
947,3.2
948,6
949,7.7
950,9.1
951,9.4
952,8.1
953,6.4
954,4.5
955,3.2
956,0.6
957,-0.8
958,-1.3
959,-2
960,-1.2
961,-1.3
962,-0.3
963,1.5
964,2.5
965,7.9
966,8.6
967,8.7
968,10
969,10
970,13.9
971,8.7
972,7.5
973,7.6
974,8
975,8.6
976,8.2
977,6.6
978,5.7
979,6
980,5.8
981,5.4
982,4.6
983,3.9
984,3.9
985,3.1
986,3.2
987,2.5
988,4.8
989,4.4
990,5
991,5.9
992,5.7
993,2.6
994,2.6
995,2.4
996,4.1
997,4.5
998,4.9
999,5
1000,5.1
1001,4.7
1002,3.7
1003,2.5
1004,2
1005,1.9
1006,2.2
1007,2.3
1008,2.8
1009,2.4
1010,2.6
1011,2.7
1012,2.5
1013,2.5
1014,2.2
1015,2
1016,2.3
1017,2.6
1018,4
1019,4.6
1020,4.4
1021,3.1
1022,4.2
1023,3.6
1024,3.5
1025,2.4
1026,1.9
1027,1.8
1028,1.5
1029,1.4
1030,2
1031,2.5
1032,2.6
1033,2.5
1034,2.7
1035,2.2
1036,2
1037,1.8
1038,1.6
1039,1.2
1040,2
1041,3.3
1042,4.4
1043,5.3
1044,6.1
1045,6.1
1046,6.1
1047,5.5
1048,5.2
1049,3.6
1050,1.4
1051,-0.1
1052,-0.7
1053,-0.2
1054,0.3
1055,0.9
1056,1.4
1057,1.3
1058,2.4
1059,2.3
1060,2.4
1061,2.4
1062,2.2
1063,2.1
1064,2.2
1065,3.7
1066,5.9
1067,6.1
1068,6.4
1069,6.2
1070,6.1
1071,6.1
1072,5.9
1073,5.6
1074,5.2
1075,5.1
1076,4.4
1077,4.4
1078,4.7
1079,4.4
1080,3.8
1081,2.9
1082,2.7
1083,2.7
1084,2.7
1085,2.5
1086,2.2
1087,2.2
1088,2.3
1089,2.5
1090,4.4
1091,4.9
1092,6.1
1093,7.1
1094,8.1
1095,8.3
1096,8.1
1097,6.2
1098,4.5
1099,2.8
1100,1.2
1101,1.1
1102,0.1
1103,-1.1
1104,-1.4
1105,-2.3
1106,-2.6
1107,-2.9
1108,-3.3
1109,-2.7
1110,-2.7
1111,-2.5
1112,-2.3
1113,1
1114,5.5
1115,7.5
1116,11.7
1117,12.8
1118,13.3
1119,13.5
1120,11.8
1121,10.9
1122,10.2
1123,7.4
1124,6.1
1125,6.7
1126,5.7
1127,5
1128,4.2
1129,3.1
1130,2.2
1131,3.4
1132,3.1
1133,2.7
1134,3.4
1135,6.5
1136,6.3
1137,7
1138,10.6
1139,11.6
1140,14.3
1141,15.1
1142,15.8
1143,14.6
1144,13.9
1145,12.7
1146,11.6
1147,11.3
1148,9.9
1149,9.9
1150,8.8
1151,8.2
1152,8.6
1153,7.8
1154,7.7
1155,6.9
1156,7
1157,6.7
1158,6.9
1159,6.7
1160,6.5
1161,8.3
1162,9.5
1163,8.9
1164,9.4
1165,9.3
1166,9.5
1167,9.7
1168,8.6
1169,7.5
1170,6.3
1171,4.4
1172,5.2
1173,4.5
1174,4.5
1175,3.4
1176,2.9
1177,1.4
1178,2.2
1179,2.1
1180,-0.2
1181,0.1
1182,0.4
1183,1.1
1184,1.6
1185,2.7
1186,4.3
1187,7.7
1188,9
1189,8.8
1190,8.8
1191,8.9
1192,7.8
1193,7.1
1194,5.5
1195,5.5
1196,4.7
1197,4.3
1198,3.6
1199,3.4
1200,3.4
1201,2.9
1202,2.6
1203,2.6
1204,2.4
1205,1.6
1206,1.6
1207,2.4
1208,2.6
1209,3.4
1210,3.8
1211,4
1212,4.1
1213,4.1
1214,4.6
1215,4.5
1216,4.5
1217,4.5
1218,3.6
1219,1.5
1220,-0.4
1221,-0.9
1222,-1.6
1223,-2.4
1224,-2.2
1225,-3
1226,-2.7
1227,-1.6
1228,-1.1
1229,-0.7
1230,-0.2
1231,1.5
1232,1.5
1233,3.4
1234,3.4
1235,3.7
1236,4.5
1237,4.6
1238,5.5
1239,5.1
1240,5.5
1241,3.4
1242,3.1
1243,2.2
1244,1.8
1245,2.2
1246,1.5
1247,0.8
1248,0.7
1249,-0.1
1250,1.3
1251,1
1252,-1.2
1253,-2
1254,-2.5
1255,-2.5
1256,-0.3
1257,2.7
1258,5.3
1259,7.2
1260,7.2
1261,8
1262,8.5
1263,9.7
1264,9
1265,7.9
1266,7.7
1267,7.2
1268,7.3
1269,8
1270,8.1
1271,7.9
1272,8.3
1273,9.3
1274,9.7
1275,10.3
1276,10.1
1277,9.9
1278,9.6
1279,9.5
1280,5.7
1281,5.6
1282,5.8
1283,5.4
1284,5.3
1285,5.3
1286,5.4
1287,5.5
1288,5.6
1289,6.1
1290,6.5
1291,8
1292,10.3
1293,10.7
1294,11.2
1295,6.9
1296,7.3
1297,7.9
1298,6.6
1299,5
1300,3.7
1301,3.5
1302,1.3
1303,1.7
1304,2.8
1305,3.4
1306,4.1
1307,4.7
1308,5.2
1309,5.2
1310,5.4
1311,5.4
1312,5.9
1313,4.1
1314,3.2
1315,2.1
1316,2.4
1317,2.3
1318,2
1319,2.4
1320,2.7
1321,3.2
1322,3
1323,3.4
1324,5.2
1325,5.2
1326,5.2
1327,5.3
1328,6
1329,6.9
1330,8.2
1331,9.3
1332,9.5
1333,9.6
1334,8.6
1335,8.7
1336,8.9
1337,8.8
1338,8
1339,8
1340,7.5
1341,7.5
1342,7.6
1343,7.3
1344,6.4
1345,6.9
1346,5.3
1347,3.3
1348,2.7
1349,3.3
1350,4.9
1351,5.4
1352,6.1
1353,6.5
1354,6.5
1355,7.4
1356,7.5
1357,7.7
1358,8.3
1359,7.7
1360,4.4
1361,4.5
1362,4.7
1363,4
1364,2.6
1365,1.3
1366,0.8
1367,2
1368,1.9
1369,2.2
1370,2.5
1371,2.4
1372,1.7
1373,1.9
1374,1.3
1375,1.4
1376,1.5
1377,2.7
1378,3.4
1379,4.6
1380,4.5
1381,4.9
1382,3.1
1383,3
1384,3
1385,1
1386,0.9
1387,0.3
1388,-0.6
1389,-1.8
1390,-2
1391,-1.8
1392,-1.5
1393,-1.1
1394,-0.8
1395,-0.3
1396,-0.1
1397,-0.3
1398,0
1399,0.8
1400,1
1401,1.4
1402,2.3
1403,3.1
1404,3.7
1405,3.1
1406,3.4
1407,4.6
1408,3.9
1409,3.3
1410,2.1
1411,0.6
1412,1.2
1413,0.6
1414,0.7
1415,0.4
1416,0.5
1417,0.5
1418,-1.1
1419,-1.7
1420,-1.7
1421,-1.4
1422,-1.1
1423,-1
1424,0.3
1425,3
1426,4.3
1427,6.4
1428,6.9
1429,7.4
1430,8
1431,8
1432,7.2
1433,7
1434,6.5
1435,5.6
1436,4.7
1437,2.8
1438,1.4
1439,1.3
0,3.8
1,2.4
2,2.8
3,3.9
4,3.9
5,4
6,4.6
7,5.2
8,5.4
9,6.1
10,6.3
11,6.2
12,6.4
13,7.4
14,8
15,8.2
16,8.3
17,7.7
18,6.4
19,4.1
20,2.4
21,0.9
22,1.5
23,1.9
24,1.6
25,2.4
26,3.2
27,3.3
28,3.1
29,4.1
30,3.7
31,4.1
32,4.9
33,5.7
34,6.9
35,8.8
36,10.7
37,10.3
38,10.9
39,11.3
40,12.6
41,11.9
42,9
43,8
44,7.9
45,7.3
46,7.2
47,6.2
48,6
49,5.7
50,4.5
51,3.8
52,4.3
53,4.3
54,4.3
55,4.4
56,4.2
57,4.7
58,5.3
59,5.6
60,6.2
61,6.3
62,6.2
63,4.8
64,5.1
65,5
66,4.3
67,3.2
68,3.2
69,2.8
70,1.3
71,0.4
72,-0.4
73,-1.2
74,-2
75,-1.9
76,-2.7
77,-3
78,-3
79,-2.8
80,-0.2
81,2.8
82,4.8
83,6.9
84,7.8
85,9.2
86,8.6
87,9.8
88,9.5
89,8.3
90,6.7
91,6.3
92,3.9
93,2.3
94,1.2
95,-0.4
96,-1.1
97,-1.8
98,-1.7
99,-1.7
100,-0.7
101,-0.1
102,0.6
103,1
104,1
105,1.7
106,3.3
107,4.8
108,6.2
109,7.3
110,8.5
111,9.1
112,8.9
113,7.9
114,7.6
115,7
116,6.8
117,6.4
118,6.4
119,5.6
120,5.1
121,4.9
122,5.5
123,4.4
124,2.5
125,2.9
126,1.9
127,2.9
128,5.4
129,6.7
130,7.1
131,7.4
132,7.9
133,7.8
134,6.9
135,6.6
136,5.5
137,5.3
138,4.7
139,4.3
140,4
141,4.3
142,3.9
143,3.5
144,3.6
145,3.6
146,3.5
147,3.5
148,3.4
149,3.3
150,3.1
151,3.1
152,3.6
153,4.2
154,5.1
155,5.8
156,5.7
157,5.7
158,5.6
159,5.2
160,5.5
161,5.5
162,5.1
163,2.8
164,0.8
165,-0.2
166,-1.3
167,-1.9
168,-1.7
169,-2.3
170,-2.4
171,-2.8
172,-3.3
173,-3.5
174,-3.5
175,-2.9
176,-0.2
177,2.8
178,5.4
179,7.6
180,8.8
181,9.7
182,10.3
183,10.5
184,10.5
185,8.6
186,6.6
187,4.6
188,2.9
189,2.3
190,1.4
191,0.4
192,0.2
193,-0.2
194,-1.3
195,-1.5
196,0.3
197,1
198,2.1
199,3.1
200,3.5
201,4.7
202,7.6
203,9.4
204,10.5
205,11.6
206,12.1
207,12
208,11.7
209,9.7
210,8.6
211,6.9
212,5.9
213,6.1
214,5.5
215,5.7
216,6.1
217,6.8
218,6.9
219,6.5
220,7.1
221,7.2
222,7.5
223,9
224,9.9
225,9.5
226,9.7
227,9.2
228,9.5
229,10.1
230,10.7
231,12.1
232,12.4
233,11.4
234,10
235,8.7
236,8.2
237,7.7
238,7.5
239,7.1
240,6.8
241,5.9
242,5.1
243,4.9
244,5.9
245,6.6
246,6.6
247,7.2
248,9.3
249,14.6
250,14.4
251,15.5
252,16
253,16.1
254,16.7
255,16.8
256,16.2
257,16.3
258,14.8
259,13.9
260,11.2
261,9.5
262,6.7
263,6.4
264,6.3
265,6
266,5.8
267,5
268,4.8
269,3.9
270,4.2
271,5.3
272,7.4
273,7.1
274,8.3
275,7.2
276,8.5
277,8.9
278,10.2
279,10.4
280,10.5
281,9
282,7.1
283,6.9
284,5.2
285,6.6
286,6.8
287,6.4
288,5.8
289,6.3
290,6.3
291,6
292,4.8
293,4.1
294,3.5
295,3.8
296,2.7
297,3.6
298,4.1
299,4
300,4.2
301,5.3
302,5.5
303,5.7
304,5.3
305,4.1
306,2.7
307,1.9
308,0.1
309,-1.2
310,-0.4
311,-1.8
312,-1.5
313,-2
314,-4.2
315,-4.2
316,-4.7
317,-5.7
318,-5.8
319,-3.9
320,-1
321,1.5
322,2.4
323,3.6
324,5.3
325,6.2
326,7.4
327,8.2
328,8.2
329,7
330,3.8
331,2.7
332,1.6
333,0.1
334,-1.7
335,-1.3
336,-2.2
337,-3.9
338,-4
339,-5.1
340,-5
341,-5.6
342,-6.1
343,-3.7
344,1.1
345,5
346,8.9
347,10.7
348,12.1
349,12.2
350,12.2
351,12.5
352,12.8
353,11.5
354,9.4
355,6.4
356,3.5
357,4.1
358,2.4
359,1.7
360,1.3
361,2.7
362,3.5
363,0.6
364,0.2
365,-0.8
366,-1.3
367,0.2
368,4.5
369,9
370,12.1
371,13.7
372,14.7
373,15.7
374,16.1
375,16.7
376,16.5
377,15.1
378,11.9
379,9.5
380,7.5
381,6.5
382,5.3
383,4
384,4.4
385,4.8
386,5.3
387,5.6
388,4.4
389,5.8
390,3.8
391,5.1
392,8.2
393,10.2
394,12.2
395,14.3
396,16
397,17.3
398,17.8
399,17.8
400,17.6
401,16.4
402,14.8
403,11.1
404,9.5
405,8.3
406,7
407,5.4
408,5
409,4.2
410,3.7
411,3.1
412,2.2
413,2.3
414,2.1
415,3
416,7.2
417,11.7
418,15.1
419,16.7
420,18.1
421,18.7
422,18.6
423,18.3
424,17.8
425,17
426,15.3
427,13.3
428,12.7
429,11.8
430,10.9
431,10
432,10
433,10
434,10.2
435,10
436,9.5
437,8.9
438,8.6
439,8.8
440,9.2
441,10.4
442,11.3
443,12.3
444,13.6
445,14.1
446,14.5
447,14.5
448,14.4
449,13.4
450,11.6
451,10.3
452,8.4
453,8.9
454,9.1
455,9
456,8.7
457,7.9
458,5.1
459,3.7
460,3.1
461,2.8
462,2.8
463,2.5
464,2.2
465,3.2
466,3.7
467,4.5
468,4
469,3.5
470,3.3
471,3.8
472,4.3
473,4.5
474,3.8
475,3.3
476,2.8
477,2.5
478,1.8
479,1.3
480,0.8
481,0.1
482,-0.8
483,-1.6
484,-2.1
485,-2.4
486,-2.5
487,-1.7
488,-1.3
489,-1
490,0.2
491,0.6
492,0.5
493,0.5
494,1.2
495,0.9
496,1.8
497,-0.4
498,-1.3
499,-1.3
500,-1.1
501,-0.8
502,-0.9
503,-1
504,-1.4
505,-2
506,-2.2
507,-2.4
508,-2.6
509,-2.7
510,-2.9
511,-2.6
512,-2
513,-0.5
514,1.4
515,2.3
516,2.1
517,3
518,2.6
519,2.1
520,2.7
521,2
522,1.1
523,0
524,-0.3
525,-0.3
526,-0.8
527,-1.4
528,-1.5
529,-2.1
530,-3.2
531,-4.2
532,-4.3
533,-4.9
534,-4.6
535,-3
536,-1.4
537,0.4
538,1.3
539,2
540,2.8
541,3.6
542,4.4
543,4.2
544,4.1
545,3.5
546,2.3
547,0.4
548,0.1
549,-0.4
550,-1.2
551,-1.6
552,-2.4
553,-2.3
554,-2.4
555,-3.1
556,-3.4
557,-3.9
558,-4
559,-2
560,-0.2
561,1.7
562,2.7
563,3.4
564,4.5
565,5.5
566,6.5
567,6.5
568,6.2
569,5.4
570,4.3
571,3.4
572,3.2
573,1.1
574,1
575,0.7
576,-0.8
577,-1.2
578,-0.7
579,-0.7
580,-0.4
581,-0.8
582,-0.8
583,0.2
584,1.6
585,3
586,5.6
587,7.5
588,8.9
589,10
590,10.5
591,11.5
592,11.9
593,11.4
594,10
595,8.9
596,7.2
597,6.1
598,5.3
599,4.6
600,3.4
601,3.1
602,1.7
603,1.2
604,1.1
605,0.1
606,-0.3
607,2.1
608,4.7
609,7.8
610,10.9
611,13.4
612,15.3
613,15.5
614,16.1
615,16.2
616,15.6
617,14.4
618,12.5
619,10
620,8.2
621,7.4
622,6
623,4.5
624,3.5
625,3.2
626,2.1
627,0.5
628,0.6
629,-0.5
630,-1.2
631,0.9
632,5.6
633,7.7
634,9.9
635,11.3
636,13.4
637,14.8
638,16
639,16.4
640,16.1
641,15.4
642,13.7
643,10.2
644,8.1
645,7.4
646,5.9
647,4.3
648,3.4
649,2.6
650,1.6
651,0.7
652,1.8
653,3.1
654,2.9
655,5.1
656,5.4
657,6.1
658,7.1
659,8.6
660,10.6
661,12.1
662,10.8
663,11
664,10.5
665,9.3
666,8.5
667,7.1
668,5.8
669,3.8
670,2.5
671,1.6
672,1
673,0.3
674,0
675,-0.6
676,-1
677,-1.5
678,-1.4
679,-1.4
680,-0.9
681,-0.2
682,1.4
683,0.9
684,1.3
685,2.7
686,2.3
687,2
688,2.6
689,2
690,1.7
691,-0.4
692,-1.3
693,-1.6
694,-2.7
695,-2.1
696,-3.1
697,-4.1
698,-2.6
699,-3.8
700,-4.6
701,-5.2
702,-5.1
703,-2.3
704,0.5
705,2.2
706,4.1
707,3.5
708,4.3
709,4.4
710,5.6
711,3.2
712,3
713,1.8
714,1.2
715,0
716,-0.2
717,-0.4
718,-0.8
719,-0.5
720,-1.2
721,-2.1
722,-2.9
723,-3.4
724,-4.5
725,-4.9
726,-5.3
727,-3.2
728,-0.2
729,2
730,3.4
731,4.2
732,5.2
733,5.9
734,6.7
735,7
736,7.3
737,6.7
738,5.3
739,4.1
740,1.5
741,-0.5
742,-1.1
743,-2
744,-2.9
745,-3.1
746,-3.5
747,-4.1
748,-4.6
749,-4.9
750,-4.3
751,-0.4
752,3.1
753,7
754,8.3
755,9.4
756,9.8
757,10.9
758,11.5
759,11.9
760,11.9
761,11.3
762,8.9
763,6.6
764,4.7
765,4.3
766,2.8
767,2.7
768,0.9
769,-1
770,-1.6
771,-2
772,-2.8
773,-3
774,-1.8
775,4
776,7.6
777,9.5
778,9.9
779,10.8
780,11.4
781,10.6
782,9.9
783,10.1
784,10.3
785,10.1
786,8.7
787,7.1
788,6.9
789,5.9
790,6.2
791,4.1
792,3.1
793,2.3
794,0.8
795,0.1
796,-1
797,-2.5
798,-1.5
799,1.7
800,6.2
801,8.5
802,9.2
803,11
804,10.9
805,12.2
806,12.7
807,12.7
